file,method,ARI,Silhouette,GeneCorr,missing_fraction,run,Marker_CD34,Marker_SPINK2,Marker_SLAMF7,Marker_CD27,Marker_PF4,Marker_PPBP,Marker_CD79B,Marker_CD79A,Marker_MS4A1,Marker_CD19,Marker_CD72,Marker_CD40,Marker_CD22,Marker_NKG7,Marker_GZMB,Marker_FGFBP2,Marker_SPON2,Marker_KLRC1,Marker_KLRD1,Marker_MS4A7,Marker_FCN1,Marker_S100A12,Marker_S100A9,Marker_S100A8,Marker_FCGR3A,Marker_CD14,Marker_LDHB,Marker_CD4,Marker_CD8B,Marker_CD8A,Marker_CD3D,Marker_CD3E,Marker_CD3G
adata_knn_imputed_mf20_run9.h5ad,KNN,1.0,,0.8079544017643145,0.2,9,,,,,0.11264588683843613,0.13038353621959686,,0.8091319799423218,0.7938082814216614,,,,,,0.7984986305236816,0.7946090698242188,,0.7913429737091064,,,,0.3834460973739624,,,,,,,,,,,
adata_knn_imputed_mf30_run1.h5ad,KNN,1.0,,0.7570399864096371,0.3,1,,,,,0.11212160438299179,0.13076311349868774,,0.7285140752792358,0.7108151912689209,,,,,,0.716269850730896,0.69199138879776,,0.7412028312683105,,,,0.38012734055519104,,,,,,,,,,,
adata_knn_imputed_mf30_run10.h5ad,KNN,1.0,,0.7555792662797848,0.3,10,,,,,0.10866373032331467,0.12908528745174408,,0.043884437531232834,0.021631594747304916,,,,,,0.7189265489578247,0.6965894103050232,,0.725001335144043,,,,0.38223376870155334,,,,,,,,,,,
adata_knn_imputed_mf30_run2.h5ad,KNN,1.0,,0.7519747563898512,0.3,2,,,,,0.11172214895486832,0.13024497032165527,,0.04420339688658714,0.7397964596748352,,,,,,0.6969000101089478,0.6947202086448669,,0.6595922112464905,,,,0.3828551769256592,,,,,,,,,,,
adata_knn_imputed_mf30_run3.h5ad,KNN,1.0,,0.7587089104279711,0.3,3,,,,,0.11379013955593109,0.12963591516017914,,0.6850771307945251,0.6856619119644165,,,,,,0.6913757920265198,0.7106151580810547,,0.719809353351593,,,,0.3776223063468933,,,,,,,,,,,
adata_knn_imputed_mf30_run4.h5ad,KNN,1.0,,0.7571804577800822,0.3,4,,,,,0.10813118517398834,0.12818819284439087,,0.04428921639919281,0.7185940146446228,,,,,,0.6975228786468506,0.6936129927635193,,0.7103748917579651,,,,0.3808542490005493,,,,,,,,,,,
adata_knn_imputed_mf30_run5.h5ad,KNN,1.0,,0.7531119197245641,0.3,5,,,,,0.11240781098604202,0.12847456336021423,,0.6968146562576294,0.656996488571167,,,,,,0.7167017459869385,0.6873182654380798,,0.6980390548706055,,,,0.3822624385356903,,,,,,,,,,,
adata_knn_imputed_mf30_run6.h5ad,KNN,1.0,,0.7579138343946507,0.3,6,,,,,0.11442511528730392,0.13276547193527222,,0.7021700739860535,0.6943762898445129,,,,,,0.7060279250144958,0.6841555833816528,,0.707476019859314,,,,0.3819522261619568,,,,,,,,,,,
adata_knn_imputed_mf30_run7.h5ad,KNN,1.0,,0.7565872078983977,0.3,7,,,,,0.11072803288698196,0.13172081112861633,,0.70029616355896,0.7132160067558289,,,,,,0.7010035514831543,0.692833423614502,,0.7205877900123596,,,,0.38576775789260864,,,,,,,,,,,
adata_knn_imputed_mf30_run8.h5ad,KNN,1.0,,0.75567232152802,0.3,8,,,,,0.112335704267025,0.1312258541584015,,0.6651306748390198,0.021797850728034973,,,,,,0.706658661365509,0.7008135318756104,,0.6785494089126587,,,,0.3867289125919342,,,,,,,,,,,
adata_knn_imputed_mf30_run9.h5ad,KNN,1.0,,0.7563912196399222,0.3,9,,,,,0.11416209489107132,0.13003791868686676,,0.6976919174194336,0.6937631368637085,,,,,,0.6999313831329346,0.7079523205757141,,0.7146344780921936,,,,0.3782167434692383,,,,,,,,,,,
adata_mean_imputed_mf10_run1.h5ad,Mean,1.0,,-0.12845479607523047,0.1,1,,,,,0.0839608684182167,0.10118661820888519,,0.043311189860105515,0.021754859015345573,,,,,,0.16168077290058136,0.14389261603355408,,0.016282444819808006,,,,0.3466936945915222,,,,,,,,,,,
adata_mean_imputed_mf10_run10.h5ad,Mean,1.0,,-0.12888610048235655,0.1,10,,,,,0.08350709080696106,0.10003742575645447,,0.04351944848895073,0.0216233991086483,,,,,,0.16109010577201843,0.14365032315254211,,0.015979142859578133,,,,0.34523847699165344,,,,,,,,,,,
adata_mean_imputed_mf10_run2.h5ad,Mean,1.0,,-0.13027293140608595,0.1,2,,,,,0.08394091576337814,0.10027875006198883,,0.04315965995192528,0.021815933287143707,,,,,,0.16127818822860718,0.14396773278713226,,0.016168581321835518,,,,0.34539663791656494,,,,,,,,,,,
adata_mean_imputed_mf10_run3.h5ad,Mean,1.0,,-0.13225357143040375,0.1,3,,,,,0.08379552513360977,0.10071151703596115,,0.043300218880176544,0.021806828677654266,,,,,,0.1619526594877243,0.1439577341079712,,0.016194259747862816,,,,0.34626203775405884,,,,,,,,,,,
adata_mean_imputed_mf10_run4.h5ad,Mean,1.0,,-0.13076136230394497,0.1,4,,,,,0.08408169448375702,0.10092952102422714,,0.04348639398813248,0.021814633160829544,,,,,,0.16162453591823578,0.14322896301746368,,0.01607944630086422,,,,0.3458315432071686,,,,,,,,,,,
adata_mean_imputed_mf10_run5.h5ad,Mean,1.0,,-0.1279321035827707,0.1,5,,,,,0.08441824465990067,0.10084709525108337,,0.0436876080930233,0.02188267558813095,,,,,,0.16130943596363068,0.14327745139598846,,0.016144884750247,,,,0.3456169366836548,,,,,,,,,,,
adata_mean_imputed_mf10_run6.h5ad,Mean,1.0,,-0.12642153489420066,0.1,6,,,,,0.08508595079183578,0.10067392140626907,,0.0432887002825737,0.02159164659678936,,,,,,0.1616968810558319,0.14333440363407135,,0.016371583566069603,,,,0.34597113728523254,,,,,,,,,,,
adata_mean_imputed_mf10_run7.h5ad,Mean,1.0,,-0.13203258519949032,0.1,7,,,,,0.08425729721784592,0.10068538039922714,,0.04311943054199219,0.021883372217416763,,,,,,0.16121165454387665,0.1435704380273819,,0.01638522930443287,,,,0.3461388051509857,,,,,,,,,,,
adata_mean_imputed_mf10_run8.h5ad,Mean,1.0,,-0.13103126714674346,0.1,8,,,,,0.0847758874297142,0.10003408789634705,,0.04360130801796913,0.02160133235156536,,,,,,0.16101810336112976,0.14322181046009064,,0.016329247504472733,,,,0.3470350503921509,,,,,,,,,,,
adata_mean_imputed_mf10_run9.h5ad,Mean,1.0,,-0.12977984249843297,0.1,9,,,,,0.08394403010606766,0.10204580426216125,,0.043674301356077194,0.021765299141407013,,,,,,0.16211742162704468,0.14388982951641083,,0.016446160152554512,,,,0.3475029766559601,,,,,,,,,,,
adata_mean_imputed_mf20_run1.h5ad,Mean,1.0,,-0.1218403544960378,0.2,1,,,,,0.08527972549200058,0.10032039880752563,,0.04394354298710823,0.022069888189435005,,,,,,0.16040930151939392,0.1449805498123169,,0.016131993383169174,,,,0.34673476219177246,,,,,,,,,,,
adata_mean_imputed_mf20_run10.h5ad,Mean,1.0,,-0.12085423926886106,0.2,10,,,,,0.08377479761838913,0.1016208603978157,,0.043243881314992905,0.0217474102973938,,,,,,0.16164222359657288,0.1439678817987442,,0.01600135862827301,,,,0.3447304666042328,,,,,,,,,,,
adata_mean_imputed_mf20_run2.h5ad,Mean,1.0,,-0.11617198088507147,0.2,2,,,,,0.08451199531555176,0.10139761865139008,,0.04376579076051712,0.021607978269457817,,,,,,0.1611768752336502,0.14294719696044922,,0.01588641107082367,,,,0.3467552363872528,,,,,,,,,,,
adata_mean_imputed_mf20_run3.h5ad,Mean,1.0,,-0.115671718015062,0.2,3,,,,,0.08449114114046097,0.10109128803014755,,0.043160129338502884,0.021228043362498283,,,,,,0.16220855712890625,0.1435333639383316,,0.01576797291636467,,,,0.34695664048194885,,,,,,,,,,,
adata_mean_imputed_mf20_run4.h5ad,Mean,1.0,,-0.12145029948471392,0.2,4,,,,,0.08453848958015442,0.09961721301078796,,0.04377589374780655,0.021972302347421646,,,,,,0.1607002168893814,0.14345605671405792,,0.016286151483654976,,,,0.3464808166027069,,,,,,,,,,,
adata_mean_imputed_mf20_run5.h5ad,Mean,1.0,,-0.12193895096129717,0.2,5,,,,,0.08274592459201813,0.10035566240549088,,0.043820228427648544,0.02202957309782505,,,,,,0.1607053279876709,0.14339345693588257,,0.0163737740367651,,,,0.3453957736492157,,,,,,,,,,,
adata_mean_imputed_mf20_run6.h5ad,Mean,1.0,,-0.11901102605201783,0.2,6,,,,,0.08473397046327591,0.10024874657392502,,0.04296906292438507,0.021415220573544502,,,,,,0.16076679527759552,0.14383766055107117,,0.015844782814383507,,,,0.34640371799468994,,,,,,,,,,,
adata_mean_imputed_mf20_run7.h5ad,Mean,1.0,,-0.11712079213898585,0.2,7,,,,,0.0851854458451271,0.10074204951524734,,0.04320406913757324,0.021799961104989052,,,,,,0.16052541136741638,0.1433127373456955,,0.01621650531888008,,,,0.34575310349464417,,,,,,,,,,,
adata_mean_imputed_mf20_run8.h5ad,Mean,1.0,,-0.12075972913811801,0.2,8,,,,,0.08509267866611481,0.09976378828287125,,0.043965309858322144,0.02133689820766449,,,,,,0.16097323596477509,0.1440746784210205,,0.01608414202928543,,,,0.34377387166023254,,,,,,,,,,,
adata_mean_imputed_mf20_run9.h5ad,Mean,1.0,,-0.11579539143729257,0.2,9,,,,,0.08466759324073792,0.10054336488246918,,0.04458801820874214,0.02221178263425827,,,,,,0.1614483743906021,0.14491386711597443,,0.01576809026300907,,,,0.3462682068347931,,,,,,,,,,,
adata_mean_imputed_mf30_run1.h5ad,Mean,1.0,,-0.10514664525214394,0.3,1,,,,,0.08416609466075897,0.1024712398648262,,0.04356459528207779,0.022133851423859596,,,,,,0.1631302833557129,0.14415767788887024,,0.016194293275475502,,,,0.3455054461956024,,,,,,,,,,,
adata_mean_imputed_mf30_run10.h5ad,Mean,1.0,,-0.10637572287028717,0.3,10,,,,,0.08426211774349213,0.10123337060213089,,0.042829420417547226,0.02172139659523964,,,,,,0.1607351452112198,0.14359544217586517,,0.01590142212808132,,,,0.34759363532066345,,,,,,,,,,,
adata_mean_imputed_mf30_run2.h5ad,Mean,1.0,,-0.10914356967801087,0.3,2,,,,,0.08428832143545151,0.09884949028491974,,0.043321412056684494,0.021633442491292953,,,,,,0.16211768984794617,0.1437866985797882,,0.015936093404889107,,,,0.3467785716056824,,,,,,,,,,,
adata_mean_imputed_mf30_run3.h5ad,Mean,1.0,,-0.10476892793749004,0.3,3,,,,,0.08526331186294556,0.10008472204208374,,0.04345610737800598,0.022352401167154312,,,,,,0.1620398908853531,0.1438150852918625,,0.015733476728200912,,,,0.3460884690284729,,,,,,,,,,,
adata_mean_imputed_mf30_run4.h5ad,Mean,1.0,,-0.1098031522455408,0.3,4,,,,,0.08452163636684418,0.10094054788351059,,0.04317808896303177,0.021422404795885086,,,,,,0.16216732561588287,0.14421167969703674,,0.016228821128606796,,,,0.3451405465602875,,,,,,,,,,,
adata_mean_imputed_mf30_run5.h5ad,Mean,1.0,,-0.1087948846228047,0.3,5,,,,,0.08471599221229553,0.09928980469703674,,0.04389197379350662,0.021676145493984222,,,,,,0.1597202569246292,0.14444713294506073,,0.016224181279540062,,,,0.3467738628387451,,,,,,,,,,,
adata_mean_imputed_mf30_run6.h5ad,Mean,1.0,,-0.10855569184948573,0.3,6,,,,,0.08403535932302475,0.10227181762456894,,0.04317088797688484,0.021974224597215652,,,,,,0.16203878819942474,0.14541226625442505,,0.016199467703700066,,,,0.3462570011615753,,,,,,,,,,,
adata_mean_imputed_mf30_run7.h5ad,Mean,1.0,,-0.10763999565638463,0.3,7,,,,,0.0845729261636734,0.10264130681753159,,0.04348008707165718,0.021679023280739784,,,,,,0.16174907982349396,0.14271003007888794,,0.01599881798028946,,,,0.3471485674381256,,,,,,,,,,,
adata_mean_imputed_mf30_run8.h5ad,Mean,1.0,,-0.10691543721032735,0.3,8,,,,,0.08542525768280029,0.10025465488433838,,0.04404561221599579,0.021265819668769836,,,,,,0.16064660251140594,0.14437508583068848,,0.015990586951375008,,,,0.3504459857940674,,,,,,,,,,,
adata_mean_imputed_mf30_run9.h5ad,Mean,1.0,,-0.10832436119912527,0.3,9,,,,,0.084859699010849,0.10029056668281555,,0.04383677989244461,0.02160264551639557,,,,,,0.16141560673713684,0.14387719333171844,,0.01603720150887966,,,,0.34608086943626404,,,,,,,,,,,
adata_adata_gan_imputed_mf10_run1.h5ad,GAN,1.0,,0.9472682275846313,0.1,1,,,,,0.8973509669303894,0.9020858407020569,,0.9034442901611328,0.8915293216705322,,,,,,0.9005327820777893,0.9029887914657593,,0.8954569697380066,,,,0.9001747965812683,,,,,,,,,,,
adata_adata_gan_imputed_mf10_run10.h5ad,GAN,1.0,,0.9474580770499494,0.1,10,,,,,0.8916701078414917,0.9043139219284058,,0.8991209864616394,0.8655877709388733,,,,,,0.8869958519935608,0.9007350206375122,,0.9251853823661804,,,,0.8945404887199402,,,,,,,,,,,
adata_adata_gan_imputed_mf10_run2.h5ad,GAN,1.0,,0.9489776532392867,0.1,2,,,,,0.8902937769889832,0.9028136134147644,,0.8909037113189697,0.9170098900794983,,,,,,0.9078264832496643,0.9072279930114746,,0.8975687026977539,,,,0.9015913605690002,,,,,,,,,,,
adata_adata_gan_imputed_mf10_run3.h5ad,GAN,1.0,,0.946559234552606,0.1,3,,,,,0.9201635718345642,0.9056677222251892,,0.9130703806877136,0.8894045352935791,,,,,,0.8960899114608765,0.8992828726768494,,0.8961454629898071,,,,0.8958128094673157,,,,,,,,,,,
adata_adata_gan_imputed_mf10_run4.h5ad,GAN,1.0,,0.9475859470897131,0.1,4,,,,,0.8928356170654297,0.8896018862724304,,0.9029234647750854,0.89841228723526,,,,,,0.8836430907249451,0.8915484547615051,,0.9236319661140442,,,,0.9016339778900146,,,,,,,,,,,
adata_adata_gan_imputed_mf10_run5.h5ad,GAN,1.0,,0.9460805957245499,0.1,5,,,,,0.8932926058769226,0.9031054377555847,,0.9080781936645508,0.8708268404006958,,,,,,0.896720290184021,0.9073390960693359,,0.8946855068206787,,,,0.9067071080207825,,,,,,,,,,,
adata_adata_gan_imputed_mf10_run6.h5ad,GAN,1.0,,0.9476600871608535,0.1,6,,,,,0.8910647630691528,0.901290774345398,,0.9211459755897522,0.9139724373817444,,,,,,0.8949906229972839,0.9036666750907898,,0.8905813097953796,,,,0.907346785068512,,,,,,,,,,,
adata_adata_gan_imputed_mf10_run7.h5ad,GAN,1.0,,0.9492773537368745,0.1,7,,,,,0.8885601758956909,0.9139853119850159,,0.9058889746665955,0.8924915194511414,,,,,,0.9090425372123718,0.8998193740844727,,0.8774236440658569,,,,0.9035767912864685,,,,,,,,,,,
adata_adata_gan_imputed_mf10_run8.h5ad,GAN,1.0,,0.9485913195636075,0.1,8,,,,,0.889523983001709,0.9016318917274475,,0.8912114500999451,0.9041444063186646,,,,,,0.9067658185958862,0.9034302234649658,,0.863819420337677,,,,0.8877594470977783,,,,,,,,,,,
adata_adata_gan_imputed_mf10_run9.h5ad,GAN,1.0,,0.9494389816205101,0.1,9,,,,,0.9161118865013123,0.8924973607063293,,0.8943802714347839,0.9378377795219421,,,,,,0.8960155248641968,0.8992357850074768,,0.8494316935539246,,,,0.8996392488479614,,,,,,,,,,,
adata_adata_gan_imputed_mf20_run1.h5ad,GAN,1.0,,0.8951324518277882,0.2,1,,,,,0.7952063083648682,0.820644199848175,,0.787047266960144,0.7313119173049927,,,,,,0.8176220655441284,0.7886306643486023,,0.8071215152740479,,,,0.8016903400421143,,,,,,,,,,,
adata_adata_gan_imputed_mf20_run10.h5ad,GAN,1.0,,0.8959919329385784,0.2,10,,,,,0.7900636196136475,0.8014668226242065,,0.7872359752655029,0.7951672673225403,,,,,,0.8097078204154968,0.7974749803543091,,0.8009966015815735,,,,0.8061544299125671,,,,,,,,,,,
adata_adata_gan_imputed_mf20_run2.h5ad,GAN,1.0,,0.8940334666582678,0.2,2,,,,,0.7847767472267151,0.7978813648223877,,0.7762989401817322,0.8159902691841125,,,,,,0.7977400422096252,0.8045921921730042,,0.8281360268592834,,,,0.7944068908691406,,,,,,,,,,,
adata_adata_gan_imputed_mf20_run3.h5ad,GAN,1.0,,0.8948889403915083,0.2,3,,,,,0.7504569888114929,0.789565920829773,,0.7903347611427307,0.7826759219169617,,,,,,0.807716965675354,0.8003612756729126,,0.8128525018692017,,,,0.8068457841873169,,,,,,,,,,,
adata_adata_gan_imputed_mf20_run4.h5ad,GAN,1.0,,0.8942584796206888,0.2,4,,,,,0.7989698052406311,0.7992073893547058,,0.8303391933441162,0.8055469989776611,,,,,,0.790400505065918,0.8140293955802917,,0.7786617279052734,,,,0.8061926960945129,,,,,,,,,,,
adata_adata_gan_imputed_mf20_run5.h5ad,GAN,1.0,,0.8944108084199734,0.2,5,,,,,0.8089020252227783,0.7892720699310303,,0.7753342986106873,0.8157659769058228,,,,,,0.8110526204109192,0.7931024432182312,,0.774495005607605,,,,0.7898762822151184,,,,,,,,,,,
adata_adata_gan_imputed_mf20_run6.h5ad,GAN,1.0,,0.8963200958842241,0.2,6,,,,,0.793124794960022,0.812437117099762,,0.8459303975105286,0.7790018916130066,,,,,,0.811164140701294,0.7939537167549133,,0.7917921543121338,,,,0.8091124892234802,,,,,,,,,,,
adata_adata_gan_imputed_mf20_run7.h5ad,GAN,1.0,,0.8943241309266032,0.2,7,,,,,0.8024551868438721,0.7943226099014282,,0.787961483001709,0.7870285511016846,,,,,,0.8254802227020264,0.7878713607788086,,0.7694606184959412,,,,0.8065164089202881,,,,,,,,,,,
adata_adata_gan_imputed_mf20_run8.h5ad,GAN,1.0,,0.8935160303290817,0.2,8,,,,,0.794562578201294,0.8279418349266052,,0.7820304036140442,0.8041093349456787,,,,,,0.7949573397636414,0.804414689540863,,0.7926576733589172,,,,0.8080039024353027,,,,,,,,,,,
adata_adata_gan_imputed_mf20_run9.h5ad,GAN,1.0,,0.8924867116693015,0.2,9,,,,,0.7985521554946899,0.8107303380966187,,0.8091319799423218,0.7938083410263062,,,,,,0.7984985709190369,0.7946091890335083,,0.7913429141044617,,,,0.7976786494255066,,,,,,,,,,,
adata_adata_gan_imputed_mf30_run1.h5ad,GAN,1.0,,0.8363670146034534,0.3,1,,,,,0.6977604031562805,0.7028265595436096,,0.7285140752792358,0.7108152508735657,,,,,,0.7162699103355408,0.69199138879776,,0.7412028908729553,,,,0.6963934898376465,,,,,,,,,,,
adata_adata_gan_imputed_mf30_run10.h5ad,GAN,1.0,,0.8347436527222422,0.3,10,,,,,0.6881119012832642,0.7134305834770203,,0.6919347047805786,0.6868480443954468,,,,,,0.7189265489578247,0.6965894103050232,,0.725001335144043,,,,0.6996237635612488,,,,,,,,,,,
adata_adata_gan_imputed_mf30_run2.h5ad,GAN,1.0,,0.8326073278868323,0.3,2,,,,,0.6895075440406799,0.6977055668830872,,0.6872072219848633,0.73979651927948,,,,,,0.6969000697135925,0.6947202086448669,,0.6595923900604248,,,,0.7102638483047485,,,,,,,,,,,
adata_adata_gan_imputed_mf30_run3.h5ad,GAN,1.0,,0.8371262680021008,0.3,3,,,,,0.7070742845535278,0.7033234238624573,,0.6850772500038147,0.6856619119644165,,,,,,0.6913759708404541,0.7106151580810547,,0.7198094725608826,,,,0.6879703998565674,,,,,,,,,,,
adata_adata_gan_imputed_mf30_run4.h5ad,GAN,1.0,,0.8367993242614205,0.3,4,,,,,0.6787785887718201,0.7040788531303406,,0.673782229423523,0.7185940146446228,,,,,,0.6975228786468506,0.6936130523681641,,0.7103749513626099,,,,0.7057748436927795,,,,,,,,,,,
adata_adata_gan_imputed_mf30_run5.h5ad,GAN,1.0,,0.8330610817215925,0.3,5,,,,,0.6956323385238647,0.7110036611557007,,0.6968146562576294,0.656996488571167,,,,,,0.7167017459869385,0.6873183250427246,,0.6980389356613159,,,,0.7034289240837097,,,,,,,,,,,
adata_adata_gan_imputed_mf30_run6.h5ad,GAN,1.0,,0.8376570088139824,0.3,6,,,,,0.7020736932754517,0.68629390001297,,0.7021700739860535,0.6943764090538025,,,,,,0.7060279846191406,0.6841556429862976,,0.7074759602546692,,,,0.7089833617210388,,,,,,,,,,,
adata_adata_gan_imputed_mf30_run7.h5ad,GAN,1.0,,0.8363025841229386,0.3,7,,,,,0.7080352306365967,0.6778771877288818,,0.70029616355896,0.7132160067558289,,,,,,0.7010036110877991,0.692833423614502,,0.7205877900123596,,,,0.7071623206138611,,,,,,,,,,,
adata_adata_gan_imputed_mf30_run8.h5ad,GAN,1.0,,0.8349538444866929,0.3,8,,,,,0.6882689595222473,0.6967198252677917,,0.6651307344436646,0.7462074756622314,,,,,,0.7066586017608643,0.7008135914802551,,0.6785494089126587,,,,0.7053462266921997,,,,,,,,,,,
adata_adata_gan_imputed_mf30_run9.h5ad,GAN,1.0,,0.8366387420864265,0.3,9,,,,,0.7032449841499329,0.7052612900733948,,0.6976919174194336,0.6937631368637085,,,,,,0.6999313235282898,0.7079523205757141,,0.7146344780921936,,,,0.6948440670967102,,,,,,,,,,,
adata_iterative_imputed_mf10_run1.h5ad,Iterative,1.0,,0.861073407529122,0.1,1,,,,,0.17161935567855835,0.17665617167949677,,0.043444376438856125,0.8915293216705322,,,,,,0.9005327224731445,0.9029887914657593,,0.8954569101333618,,,,0.4193361699581146,,,,,,,,,,,
adata_iterative_imputed_mf10_run10.h5ad,Iterative,1.0,,0.8635853110475937,0.1,10,,,,,0.16215772926807404,0.18285144865512848,,0.8991209864616394,0.8655877113342285,,,,,,0.8869958519935608,0.9007349610328674,,0.9251852631568909,,,,0.42060115933418274,,,,,,,,,,,
adata_iterative_imputed_mf10_run2.h5ad,Iterative,1.0,,0.8605566320121519,0.1,2,,,,,0.16881845891475677,0.191768616437912,,0.8909037113189697,0.9170098900794983,,,,,,0.9078264832496643,0.9072279930114746,,0.8975687026977539,,,,0.41159218549728394,,,,,,,,,,,
adata_iterative_imputed_mf10_run3.h5ad,Iterative,1.0,,0.8585945031432856,0.1,3,,,,,0.17655403912067413,0.18950232863426208,,0.05842551961541176,0.8894043564796448,,,,,,0.8960899114608765,0.8992828130722046,,0.8961454033851624,,,,0.8958127498626709,,,,,,,,,,,
adata_iterative_imputed_mf10_run4.h5ad,Iterative,1.0,,0.8597464071228662,0.1,4,,,,,0.1759895235300064,0.19583207368850708,,0.9029233455657959,0.8984123468399048,,,,,,0.8836430907249451,0.8915483355522156,,0.9236319661140442,,,,0.41470643877983093,,,,,,,,,,,
adata_iterative_imputed_mf10_run5.h5ad,Iterative,1.0,,0.8583128119009905,0.1,5,,,,,0.1623704582452774,0.1857856661081314,,0.04826439917087555,0.870826780796051,,,,,,0.896720290184021,0.9073390960693359,,0.8946853876113892,,,,0.4098629653453827,,,,,,,,,,,
adata_iterative_imputed_mf10_run6.h5ad,Iterative,1.0,,0.8611555735612819,0.1,6,,,,,0.17472811043262482,0.19481468200683594,,0.04778384044766426,0.9139723181724548,,,,,,0.8949905633926392,0.9036666750907898,,0.8905813097953796,,,,0.4227873682975769,,,,,,,,,,,
adata_iterative_imputed_mf10_run7.h5ad,Iterative,1.0,,0.8633035882306102,0.1,7,,,,,0.16677023470401764,0.18243588507175446,,0.9058889746665955,0.8924915194511414,,,,,,0.9090425372123718,0.8998193740844727,,0.8774235844612122,,,,0.9035767316818237,,,,,,,,,,,
adata_iterative_imputed_mf10_run8.h5ad,Iterative,1.0,,0.8649944701474781,0.1,8,,,,,0.15342384576797485,0.17098075151443481,,0.0435485765337944,0.9041444063186646,,,,,,0.906765878200531,0.903430163860321,,0.8638193607330322,,,,0.4125951826572418,,,,,,,,,,,
adata_iterative_imputed_mf10_run9.h5ad,Iterative,1.0,,0.8643465121490805,0.1,9,,,,,0.1655270904302597,0.17666274309158325,,0.8943802118301392,0.9378377199172974,,,,,,0.896015465259552,0.8992357850074768,,0.8494316935539246,,,,0.4072546064853668,,,,,,,,,,,
adata_iterative_imputed_mf20_run1.h5ad,Iterative,1.0,,0.8125209895584923,0.2,1,,,,,0.15916483104228973,0.16980645060539246,,0.7870472073554993,0.7313117980957031,,,,,,0.8176218867301941,0.7886306047439575,,0.8071213960647583,,,,0.4321177899837494,,,,,,,,,,,
adata_iterative_imputed_mf20_run10.h5ad,Iterative,1.0,,0.8133703669016746,0.2,10,,,,,0.1596400886774063,0.18089136481285095,,0.7872359752655029,0.7951673269271851,,,,,,0.8097078204154968,0.7974749207496643,,0.8009966611862183,,,,0.40714961290359497,,,,,,,,,,,
adata_iterative_imputed_mf20_run2.h5ad,Iterative,1.0,,0.8103685303352395,0.2,2,,,,,0.1629420667886734,0.17634665966033936,,0.7762988805770874,0.8159902691841125,,,,,,0.7977399826049805,0.8045920729637146,,0.8281360268592834,,,,0.4248860776424408,,,,,,,,,,,
adata_iterative_imputed_mf20_run3.h5ad,Iterative,1.0,,0.812899987352422,0.2,3,,,,,0.16697284579277039,0.18209007382392883,,0.047427091747522354,0.7826758027076721,,,,,,0.807716965675354,0.8003612756729126,,0.8128525018692017,,,,0.4379066824913025,,,,,,,,,,,
adata_iterative_imputed_mf20_run4.h5ad,Iterative,1.0,,0.8102700817502619,0.2,4,,,,,0.17531225085258484,0.19499452412128448,,0.047436248511075974,0.8055468797683716,,,,,,0.7904004454612732,0.8140293955802917,,0.7786617279052734,,,,0.40944740176200867,,,,,,,,,,,
adata_iterative_imputed_mf20_run5.h5ad,Iterative,1.0,,0.8118991619794192,0.2,5,,,,,0.15226180851459503,0.17308899760246277,,0.7753342986106873,0.8157659769058228,,,,,,0.8110526204109192,0.7931022644042969,,0.7744949460029602,,,,0.4210490882396698,,,,,,,,,,,
adata_iterative_imputed_mf20_run6.h5ad,Iterative,1.0,,0.8140602464807758,0.2,6,,,,,0.16307686269283295,0.17532551288604736,,0.8459303975105286,0.7790018916130066,,,,,,0.811164140701294,0.7939537167549133,,0.7917921543121338,,,,0.4081119894981384,,,,,,,,,,,
adata_iterative_imputed_mf20_run7.h5ad,Iterative,1.0,,0.8120071604134642,0.2,7,,,,,0.16053913533687592,0.1774357557296753,,0.787961483001709,0.7870285511016846,,,,,,0.8254801630973816,0.787871241569519,,0.7694606184959412,,,,0.41680121421813965,,,,,,,,,,,
adata_iterative_imputed_mf20_run8.h5ad,Iterative,1.0,,0.8104247975222524,0.2,8,,,,,0.15973429381847382,0.18206755816936493,,0.7820302844047546,0.8041091561317444,,,,,,0.7949573397636414,0.8044146299362183,,0.7926576137542725,,,,0.4097630977630615,,,,,,,,,,,
adata_iterative_imputed_mf20_run9.h5ad,Iterative,1.0,,0.8104004463261045,0.2,9,,,,,0.17188768088817596,0.18576787412166595,,0.8091319799423218,0.7938082814216614,,,,,,0.7984986305236816,0.7946090698242188,,0.7913429737091064,,,,0.42644578218460083,,,,,,,,,,,
adata_iterative_imputed_mf30_run1.h5ad,Iterative,1.0,,0.7589912454095464,0.3,1,,,,,0.1553947627544403,0.17754244804382324,,0.7285140752792358,0.7108151912689209,,,,,,0.716269850730896,0.69199138879776,,0.7412028312683105,,,,0.395275741815567,,,,,,,,,,,
adata_iterative_imputed_mf30_run10.h5ad,Iterative,1.0,,0.7578269509061056,0.3,10,,,,,0.16023960709571838,0.1865033507347107,,0.043758612126111984,0.02098999358713627,,,,,,0.7189265489578247,0.6965894103050232,,0.725001335144043,,,,0.4521833658218384,,,,,,,,,,,
adata_iterative_imputed_mf30_run2.h5ad,Iterative,1.0,,0.7537926185236588,0.3,2,,,,,0.1586294174194336,0.18320578336715698,,0.04621535539627075,0.7397964596748352,,,,,,0.6969000101089478,0.6947202086448669,,0.6595922112464905,,,,0.39499592781066895,,,,,,,,,,,
